match_id,SetNo,GameNo,SetWinP,G_Winner,G_P1GmWon,G_P2GmWon,G_Ser,G_P1Ace,G_P2Ace,G_P1Wn,G_P2Wn,G_P1Df,G_P2Df,G_P1UE,G_P2UE,G_P1NP,G_P2NP,G_P1NPW,G_P2NPW,G_P1BP,G_P2BP,G_P1BPWon,G_P2BPWon,G_P1FW,G_P1BW,G_P2FW,G_P2BW,G_P1SerW,G_P2SerW,G_avg_SerSp,G_totalPoints
2011-ausopen-2109,3,1,1,1,1,0,2,0,0,0,0,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,138.5,6
2011-ausopen-2109,3,2,1,1,2,0,2,0,0,3,0,0,0,1,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,134.83333333333334,6
2011-ausopen-2109,3,3,1,1,3,0,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,160.25,4
2011-ausopen-2109,3,4,1,2,3,1,2,0,0,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143.5,8
2011-ausopen-2109,3,5,1,1,4,1,2,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,150.5,4
2011-ausopen-2109,3,6,1,1,5,1,2,0,0,1,0,0,1,1,3,1,0,1,0,1,0,1,0,0,0,0,0,0,0,140.43288390922683,6
2011-ausopen-2109,3,7,1,1,6,1,2,0,0,0,1,0,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,150.2,5
2011-ausopen-2132,1,1,2,2,0,1,2,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.2,5
2011-ausopen-2132,1,2,2,2,0,2,2,0,0,0,2,0,0,3,3,0,1,0,1,0,2,0,1,0,0,0,0,0,0,127.375,8
2011-ausopen-2132,1,3,2,2,0,3,2,0,1,0,3,0,0,0,0,1,3,0,3,0,0,0,0,0,0,0,0,0,0,150.75,4
2011-ausopen-2132,1,4,2,2,0,4,2,0,0,0,1,0,0,3,2,1,1,0,1,0,2,0,1,0,0,0,0,0,0,146.125,8
2011-ausopen-2132,1,5,2,2,0,5,2,0,0,1,2,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,134.8,5
2011-ausopen-2132,1,6,2,2,0,6,2,1,0,1,2,0,0,2,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,145.4,5
2011-ausopen-2142,3,1,1,1,1,0,2,1,0,2,0,1,0,2,0,2,0,1,0,0,3,0,0,0,0,0,0,0,0,165.14932586384026,8
2011-ausopen-2142,3,10,1,1,5,5,2,0,0,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,139.5,6
2011-ausopen-2142,3,11,1,1,6,5,2,0,0,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,142.6,5
2011-ausopen-2142,3,12,1,2,6,6,2,0,0,0,1,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,143.5194606910722,5
2011-ausopen-2142,3,13,1,1,7,6,2,2,0,4,1,1,0,3,1,2,2,1,1,0,1,0,0,0,0,0,0,0,0,153.77919103660832,10
2011-ausopen-2142,3,14,1,1,8,6,2,0,0,0,1,0,0,0,3,0,4,0,2,1,0,1,0,0,0,0,0,0,0,153.09955057589352,6
2011-ausopen-2142,3,2,1,2,1,1,2,0,1,0,2,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,153.2,5
2011-ausopen-2142,3,3,1,1,2,1,2,0,0,2,4,0,0,0,3,3,1,2,1,0,0,0,0,0,0,0,0,0,0,160.34955057589352,12
2011-ausopen-2142,3,4,1,2,2,2,2,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,153.11946069107222,5
2011-ausopen-2142,3,5,1,2,2,3,2,0,0,2,0,1,0,5,1,2,3,2,1,0,1,0,1,0,0,0,0,0,0,160.57466293192013,8
2011-ausopen-2142,3,6,1,2,2,4,2,0,0,1,0,0,0,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,139.0,6
2011-ausopen-2142,3,7,1,1,3,4,2,0,0,2,0,0,0,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,153.0,6
2011-ausopen-2142,3,8,1,2,3,5,2,0,0,1,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,141.0,8
2011-ausopen-2142,3,9,1,1,4,5,2,1,0,2,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,159.32466293192013,8
2011-ausopen-2144,2,1,1,1,1,0,2,1,0,4,2,0,0,2,1,4,1,3,1,0,2,0,0,0,0,0,0,0,0,135.3597303455361,10
2011-ausopen-2144,2,10,1,1,6,4,2,0,0,0,0,0,1,0,3,0,1,0,0,1,0,1,0,0,0,0,0,0,0,154.03892138214442,5
2011-ausopen-2144,2,2,1,2,1,1,2,0,0,0,3,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,153.6,5
2011-ausopen-2144,2,3,1,1,2,1,2,0,0,2,1,0,0,2,2,1,0,1,0,0,2,0,0,0,0,0,0,0,0,142.0,8
2011-ausopen-2144,2,4,1,1,3,1,2,0,0,2,1,0,0,0,1,1,2,1,1,1,0,1,0,0,0,0,0,0,0,151.0,5
2011-ausopen-2144,2,5,1,2,3,2,2,0,0,1,0,2,0,3,0,1,0,0,0,0,3,0,1,0,0,0,0,0,0,151.699101151787,6
2011-ausopen-2144,2,6,1,1,4,2,2,0,0,0,1,0,0,1,4,0,1,0,1,1,0,1,0,0,0,0,0,0,0,146.83333333333334,6
2011-ausopen-2144,2,7,1,2,4,3,2,0,0,0,0,0,0,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,128.2,5
2011-ausopen-2144,2,8,1,2,4,4,2,0,0,0,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,151.6,5
